,Area,Room,Parking,Warehouse,Elevator,Address,Price.USD.,New_address,unique.house.Address.,Dist
2592,226,2,TRUE,TRUE,TRUE,Zafar,166666.67,dist3,,
2593,201,1,FALSE,TRUE,FALSE,Shahran,61666.67,dist5,,
2594,232,2,TRUE,TRUE,TRUE,Ekhtiarieh,2.00E+05,dist3,,
2595,218,2,FALSE,FALSE,TRUE,Parand,13500,other,,
2596,15,2,TRUE,TRUE,FALSE,Islamshahr,50666.67,other,,
2597,230,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33,dist5,,
2598,240,2,FALSE,FALSE,FALSE,Haft Tir,95000,dist7,,
2599,80,5,TRUE,TRUE,FALSE,Shahrake Gharb,960000,dist2,,
2600,191,2,FALSE,TRUE,FALSE,Karoon,35666.67,dist10,,
2601,190,2,FALSE,TRUE,TRUE,Qasr-od-Dasht,42333.33,dist10,,
2602,173,1,FALSE,TRUE,FALSE,Jeyhoon,33766.67,dist10,,
2603,203,1,TRUE,TRUE,TRUE,Shams Abad,86666.67,dist4,,
2604,188,2,FALSE,FALSE,FALSE,Salsabil,36333.33,dist10,,
2605,239,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33,dist5,,
2606,212,1,TRUE,TRUE,TRUE,Pakdasht,16000,other,,
2607,229,2,TRUE,TRUE,TRUE,Pardis,21933.33,other,,
2608,24,4,TRUE,FALSE,TRUE,Keshavarz Boulevard,80666.67,dist6,,
2609,178,1,FALSE,FALSE,FALSE,Karoon,33333.33,dist10,,
2610,195,1,FALSE,FALSE,FALSE,Karoon,34000,dist10,,
2611,227,2,TRUE,TRUE,TRUE,Pasdaran,180000,dist1,,
2612,182,1,FALSE,FALSE,FALSE,Jeyhoon,30000,dist10,,
2613,2,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,14500,dist22,,
2614,185,1,TRUE,TRUE,FALSE,Robat Karim,10166.67,other,,
2615,190,1,FALSE,FALSE,TRUE,Parand,10166.67,other,,
2616,218,2,TRUE,TRUE,FALSE,Islamshahr,33333.33,other,,
2617,47,3,TRUE,TRUE,TRUE,Elahieh,338333.33,dist1,,
2618,12,2,TRUE,TRUE,TRUE,Yousef Abad,2.00E+05,dist6,,
2619,198,1,TRUE,TRUE,TRUE,Robat Karim,11666.67,other,,
2620,227,2,FALSE,TRUE,FALSE,East Pars,40133.33,dist8,,
2621,214,2,FALSE,FALSE,FALSE,Damavand,17333.33,dist13,,
2622,12,2,TRUE,TRUE,TRUE,Feiz Garden,151666.67,dist5,,
2623,210,2,FALSE,FALSE,FALSE,West Ferdows Boulevard,66666.67,dist5,,
2624,232,2,TRUE,TRUE,TRUE,Southern Janatabad,125000,dist5,,
2625,196,1,TRUE,FALSE,TRUE,Pirouzi,71766.67,dist13,,
2626,178,0,TRUE,TRUE,TRUE,Northern Chitgar,11500,dist21,,
2627,226,2,TRUE,FALSE,TRUE,Pardis,24333.33,other,,
2628,224,2,TRUE,TRUE,TRUE,Pasdaran,156666.67,dist1,,
2629,76,3,TRUE,TRUE,TRUE,Elahieh,583333.33,dist1,,
2630,188,1,TRUE,TRUE,TRUE,Pasdaran,123333.33,dist1,,
2631,201,2,FALSE,FALSE,FALSE,Feiz Garden,58333.33,dist5,,
2632,213,2,TRUE,TRUE,TRUE,Shahran,79666.67,dist5,,
2633,171,1,TRUE,FALSE,TRUE,Ray - Pilgosh,33000,dist20,,
2634,218,2,TRUE,TRUE,TRUE,Ekhtiarieh,156666.67,dist3,,
2635,214,2,FALSE,TRUE,TRUE,Parand,9333.33,other,,
2636,5,2,TRUE,TRUE,TRUE,Islamshahr,48066.67,other,,
2637,194,1,FALSE,FALSE,FALSE,Feiz Garden,60000,dist5,,
2638,26,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,130000,dist5,,
2639,195,1,FALSE,FALSE,FALSE,Damavand,23666.67,dist13,,
2640,12,2,TRUE,TRUE,TRUE,Gholhak,233333.33,dist3,,
2641,80,3,TRUE,TRUE,TRUE,Pasdaran,433333.33,dist1,,
2642,161,1,TRUE,TRUE,FALSE,Andisheh,8666.67,other,,
2643,239,2,TRUE,TRUE,TRUE,Republic,48333.33,dist11,,
2644,6,2,TRUE,TRUE,FALSE,Tehran Now,73333.33,dist13,,
2645,156,1,TRUE,TRUE,FALSE,Andisheh,11500,other,,
2646,192,1,TRUE,TRUE,FALSE,Shahryar,20000,other,,
2647,206,2,TRUE,TRUE,TRUE,Shahran,86666.67,dist5,,
2648,208,3,TRUE,TRUE,FALSE,Damavand,233333.33,dist13,,
2649,192,1,TRUE,TRUE,TRUE,Northern Chitgar,29166.67,dist21,,
2650,239,2,TRUE,FALSE,TRUE,Niavaran,3.00E+05,dist1,,
2651,180,1,TRUE,TRUE,FALSE,Andisheh,22333.33,other,,
2652,8,2,TRUE,TRUE,TRUE,Zargandeh,186666.67,dist3,,
2653,2,2,TRUE,TRUE,TRUE,Narmak,106666.67,dist8,,
2654,221,2,TRUE,TRUE,TRUE,Koohsar,80000,dist5,,
2655,218,2,TRUE,TRUE,TRUE,Ghiyamdasht,21333.33,other,,
2656,232,2,TRUE,TRUE,TRUE,Damavand,45000,dist13,,
2657,239,2,FALSE,TRUE,TRUE,Saadat Abad,316666.67,dist2,,
2658,227,3,FALSE,TRUE,TRUE,Parand,11000,other,,
2659,199,1,TRUE,TRUE,TRUE,Golestan,12000,dist22,,
2660,4,1,FALSE,TRUE,FALSE,Islamshahr,55000,other,,
2661,214,2,TRUE,TRUE,TRUE,Southern Janatabad,90000,dist5,,
2662,52,5,TRUE,TRUE,FALSE,Shahr-e-Ziba,356666.67,dist5,,
2663,192,1,TRUE,TRUE,TRUE,Parand,13000,other,,
2664,211,1,TRUE,TRUE,TRUE,Elahieh,275000,dist1,,
2665,237,2,FALSE,FALSE,FALSE,Pirouzi,183333.33,dist13,,
2667,176,1,FALSE,TRUE,FALSE,Shahedshahr,7000,other,,
2668,214,2,TRUE,TRUE,FALSE,Southern Janatabad,70000,dist5,,
2669,65,2,TRUE,TRUE,TRUE,Farmanieh,326000,dist1,,
2670,40,3,TRUE,TRUE,TRUE,Kahrizak,41400,dist20,,
2671,21,2,TRUE,TRUE,TRUE,Shahran,133333.33,dist5,,
2672,199,2,TRUE,TRUE,TRUE,Abazar,83333.33,dist5,,
2673,188,1,FALSE,FALSE,TRUE,Pakdasht,15000,other,,
2674,213,2,FALSE,TRUE,TRUE,Telecommunication,26000,dist2,,
2675,21,3,TRUE,TRUE,TRUE,Shahran,183333.33,dist5,,
2676,214,2,FALSE,TRUE,TRUE,Parand,9333.33,other,,
2677,204,1,FALSE,FALSE,FALSE,Islamshahr,27166.67,other,,
2678,80,4,TRUE,TRUE,TRUE,Northern Chitgar,90666.67,dist21,,
2679,207,1,TRUE,TRUE,TRUE,Hakimiyeh,77000,dist4,,
2680,190,1,FALSE,FALSE,FALSE,Parand,8500,other,,
2681,192,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,66166.67,dist10,,
2682,230,2,FALSE,TRUE,FALSE,Air force,83333.33,dist13,,
2683,223,2,TRUE,TRUE,TRUE,Shahran,93333.33,dist5,,
2684,196,1,TRUE,TRUE,TRUE,Ray,37800,dist20,,
2685,22,3,TRUE,TRUE,TRUE,Northern Chitgar,58333.33,dist21,,
2686,187,1,FALSE,FALSE,FALSE,Republic,63333.33,dist11,,
2687,214,2,TRUE,FALSE,TRUE,Saadat Abad,128333.33,dist2,,
2688,192,1,FALSE,TRUE,FALSE,Golestan,14000,dist22,,
2689,178,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,11000,dist22,,
2690,125,5,TRUE,TRUE,FALSE,North Program Organization,1012000,dist5,,
2691,13,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,133000,dist5,,
2692,7,3,TRUE,TRUE,TRUE,North Program Organization,199500,dist5,,
2693,235,1,TRUE,TRUE,TRUE,Niavaran,210000,dist1,,
2694,153,4,TRUE,TRUE,TRUE,Gheitarieh,1166666.67,dist1,,
2695,2,2,TRUE,TRUE,TRUE,Mirza Shirazi,136666.67,dist6,,
2696,52,3,TRUE,TRUE,TRUE,Northern Chitgar,74666.67,dist21,,
2697,238,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,80000,dist11,,
2698,42,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,223333.33,dist11,,
2699,199,4,TRUE,TRUE,FALSE,Yousef Abad,283333.33,dist6,,
2700,225,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,86666.67,dist11,,
2701,16,2,TRUE,TRUE,TRUE,Mehran,228000,dist4,,
2702,16,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,183333.33,dist11,,
2703,161,1,TRUE,FALSE,TRUE,Northren Jamalzadeh,50000,dist11,,
2704,223,2,FALSE,FALSE,TRUE,Parand,11766.67,other,,
2705,229,2,TRUE,TRUE,TRUE,Koohsar,78333.33,dist5,,
2706,227,2,FALSE,FALSE,TRUE,Parand,15666.67,other,,
2707,179,5,TRUE,TRUE,FALSE,Gandhi,2333333.33,dist3,,
2708,194,1,FALSE,TRUE,FALSE,Shahr-e-Ziba,49666.67,dist5,,
2709,240,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,176000,dist5,,
2710,232,2,TRUE,TRUE,TRUE,Shahran,113333.33,dist5,,
2711,37,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,2.00E+05,dist11,,
2712,190,1,FALSE,FALSE,TRUE,Parand,9833.33,other,,
2713,16,2,TRUE,TRUE,TRUE,Gholhak,251666.67,dist3,,
2714,214,2,FALSE,FALSE,FALSE,Parand,12666.67,other,,
2715,232,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,115000,dist11,,
2716,232,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,96666.67,dist5,,
2717,232,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,96666.67,dist5,,
2718,2,2,TRUE,TRUE,TRUE,Narmak,126666.67,dist8,,
2719,223,2,TRUE,TRUE,TRUE,Si Metri Ji,53333.33,dist12,,
2720,190,2,TRUE,TRUE,FALSE,Andisheh,25133.33,other,,
2721,207,2,TRUE,TRUE,TRUE,Karimkhan,106666.67,dist6,,
2722,12,0,TRUE,TRUE,TRUE,Parand,3400,other,,
2723,143,5,TRUE,TRUE,FALSE,Argentina,1111000,dist6,,
2724,224,2,FALSE,FALSE,TRUE,Parand,16666.67,other,,
2725,214,2,TRUE,TRUE,TRUE,Parand,8333.33,other,,
2726,16,2,TRUE,TRUE,TRUE,Mehran,228000,dist4,,
2727,192,2,TRUE,TRUE,FALSE,Central Janatabad,70000,dist5,,
2728,184,1,FALSE,FALSE,FALSE,Parand,8666.67,other,,
2729,226,2,TRUE,TRUE,TRUE,,22500,#N/A,,
2730,214,2,TRUE,TRUE,TRUE,Parand,13000,other,,
2731,218,2,TRUE,FALSE,TRUE,Parand,13333.33,other,,
2732,218,2,FALSE,FALSE,TRUE,Parand,13166.67,other,,
2733,239,2,TRUE,TRUE,TRUE,Marzdaran,136166.67,dist2,,
2734,2,2,TRUE,TRUE,TRUE,Ostad Moein,105000,dist9,,
2735,214,2,FALSE,TRUE,TRUE,Parand,13233.33,other,,
2736,16,2,TRUE,TRUE,TRUE,Seyed Khandan,228000,dist7,,
2737,178,1,FALSE,FALSE,FALSE,Malard,8333.33,other,,
2738,214,2,TRUE,FALSE,TRUE,Feiz Garden,90000,dist5,,
2739,7,2,TRUE,TRUE,TRUE,Afsarieh,80000,dist15,,
2740,43,3,TRUE,TRUE,TRUE,Shahrake Quds,70500,dist2,,
2741,213,2,FALSE,TRUE,FALSE,Pirouzi,53333.33,dist13,,
2742,158,1,TRUE,TRUE,FALSE,Fallah,21666.67,dist17,,
2743,221,1,TRUE,TRUE,TRUE,Gheitarieh,28333.33,dist1,,
2744,4,2,TRUE,TRUE,TRUE,Safadasht,31280,other,,
2745,12,2,TRUE,TRUE,TRUE,Niavaran,354666.67,dist1,,
2746,242,2,FALSE,FALSE,FALSE,Shahrake Qods,27666.67,dist2,,
2747,188,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33,dist9,,
2748,171,1,FALSE,TRUE,TRUE,Si Metri Ji,29666.67,dist12,,
2749,7,2,TRUE,TRUE,TRUE,Jeyhoon,83333.33,dist10,,
2750,37,2,TRUE,TRUE,FALSE,Rudhen,116666.67,other,,
2751,199,1,FALSE,FALSE,TRUE,Saadat Abad,116333.33,dist2,,
2752,230,2,FALSE,TRUE,TRUE,Shahrake Quds,25000,dist2,,
2753,12,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,168333.33,dist5,,
2754,196,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,86666.67,dist11,,
2755,238,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,80000,dist11,,
2756,171,1,FALSE,TRUE,FALSE,Karoon,29666.67,dist10,,
2757,161,1,FALSE,TRUE,FALSE,Azarbaijan,33333.33,dist11,,
2758,2,2,FALSE,FALSE,FALSE,Northren Jamalzadeh,120000,dist11,,
2759,231,2,TRUE,TRUE,FALSE,Amirabad,116666.67,dist6,,
2760,199,2,TRUE,TRUE,FALSE,Afsarieh,44333.33,dist15,,
2761,27,2,TRUE,TRUE,TRUE,Central Janatabad,208333.33,dist5,,
2762,27,2,TRUE,TRUE,TRUE,Central Janatabad,208333.33,dist5,,
2763,38,3,TRUE,TRUE,TRUE,Pasdaran,243333.33,dist1,,
2764,52,3,TRUE,TRUE,TRUE,Heravi,253333.33,dist4,,
2765,185,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,52666.67,dist5,,
2766,32,3,TRUE,TRUE,TRUE,Seyed Khandan,281666.67,dist7,,
2767,212,2,FALSE,TRUE,FALSE,West Ferdows Boulevard,61333.33,dist5,,
2768,226,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,120000,dist11,,
2769,196,1,TRUE,TRUE,TRUE,Ostad Moein,46000,dist9,,
2770,2,2,TRUE,TRUE,TRUE,Tajrish,190000,dist1,,
2771,224,2,TRUE,TRUE,TRUE,Ozgol,2949.999,dist1,,
2772,12,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105000,dist22,,
2773,210,2,TRUE,TRUE,TRUE,North Program Organization,72000,dist5,,
2774,156,1,FALSE,TRUE,FALSE,Hashemi,19000,dist10,,
2775,204,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,70000,dist22,,
2776,218,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,81666.67,dist22,,
2777,7,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,108333.33,dist22,,
2778,192,1,TRUE,TRUE,FALSE,Punak,66666.67,dist7,,
2779,15,2,TRUE,TRUE,TRUE,Karimkhan,105666.67,dist6,,
2780,142,5,TRUE,TRUE,FALSE,Lavasan,833333.33,other,,
2781,178,2,FALSE,TRUE,FALSE,Jeyhoon,24333.33,dist10,,
2782,192,1,FALSE,TRUE,FALSE,Beryanak,27666.67,dist10,,
2783,156,1,FALSE,FALSE,FALSE,Ostad Moein,20666.67,dist9,,
2784,148,1,FALSE,TRUE,FALSE,Beryanak,18666.67,dist10,,
2785,212,2,FALSE,TRUE,TRUE,Jeyhoon,52666.67,dist10,,
2786,191,1,FALSE,TRUE,FALSE,Beryanak,29333.33,dist10,,
2787,239,2,TRUE,TRUE,TRUE,Qarchak,48333.33,other,,
2788,214,2,FALSE,FALSE,FALSE,Parand,10000,other,,
2789,199,2,FALSE,TRUE,TRUE,Ostad Moein,51666.67,dist9,,
2790,181,1,FALSE,TRUE,FALSE,Pirouzi,41666.67,dist13,,
2791,7,2,TRUE,TRUE,FALSE,Andisheh,36666.67,other,,
2792,178,1,FALSE,TRUE,FALSE,Ostad Moein,28333.33,dist9,,
2793,213,2,TRUE,TRUE,TRUE,Pirouzi,73333.33,dist13,,
2794,34,3,TRUE,FALSE,TRUE,Southern Suhrawardi,223333.33,dist7,,
2795,6,2,TRUE,TRUE,TRUE,Mehran,140000,dist4,,
2796,178,1,FALSE,FALSE,FALSE,Jeyhoon,23833.33,dist10,,
2797,185,1,TRUE,TRUE,TRUE,Komeil,36666.67,dist12,,
2798,173,1,FALSE,FALSE,FALSE,Komeil,23333.33,dist12,,
2799,185,2,FALSE,TRUE,TRUE,Beryanak,34000,dist10,,
2800,10,2,TRUE,TRUE,FALSE,Parand,38333.33,other,,
2801,204,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67,dist9,,
2802,32,2,TRUE,TRUE,TRUE,Khademabad Garden,58500,other,,
2803,94,2,TRUE,TRUE,TRUE,Central Janatabad,85000,dist5,,
2804,161,1,FALSE,TRUE,FALSE,Tenant,35000,other,,
2805,196,1,FALSE,FALSE,TRUE,Tenant,45000,other,,
2806,42,3,TRUE,TRUE,TRUE,Mirdamad,266666.67,dist3,,
2807,167,1,TRUE,TRUE,TRUE,Jeyhoon,30000,dist10,,
2808,232,2,TRUE,TRUE,TRUE,Tenant,105000,other,,
2809,160,1,TRUE,TRUE,FALSE,Andisheh,18333.33,other,,
2810,185,2,TRUE,TRUE,TRUE,Andisheh,15000,other,,
2811,95,3,TRUE,TRUE,TRUE,Shahrake Gharb,466666.67,dist2,,
2812,242,2,TRUE,TRUE,TRUE,Si Metri Ji,65000,dist12,,
2813,210,2,TRUE,TRUE,FALSE,Salsabil,39500,dist10,,
2814,178,1,FALSE,FALSE,TRUE,Tenant,41666.67,other,,
2815,182,1,FALSE,TRUE,FALSE,Tenant,37100,other,,
2816,192,1,TRUE,TRUE,TRUE,Punak,91666.67,dist7,,
2817,62,3,TRUE,TRUE,TRUE,Pakdasht,32666.67,other,,
2818,196,2,TRUE,FALSE,TRUE,Tenant,63000,other,,
2819,240,2,TRUE,TRUE,TRUE,Tenant,80000,other,,
2820,232,2,TRUE,TRUE,TRUE,Tenant,76666.67,other,,
2821,22,3,TRUE,TRUE,TRUE,Tenant,108000,other,,
2822,2,2,TRUE,TRUE,TRUE,Tenant,86666.67,other,,
2823,221,2,TRUE,TRUE,TRUE,Ostad Moein,81333.33,dist9,,
2824,169,1,TRUE,TRUE,TRUE,Tenant,40000,other,,
2825,219,2,TRUE,TRUE,TRUE,Tenant,97666.67,other,,
2826,178,1,FALSE,FALSE,TRUE,Tenant,40000,other,,
2827,192,1,FALSE,TRUE,FALSE,Tenant,37333.33,other,,
2828,185,1,FALSE,FALSE,FALSE,Tenant,47333.33,other,,
2829,52,3,TRUE,TRUE,TRUE,Dezashib,4.00E+05,dist1,,
2830,185,1,TRUE,TRUE,TRUE,Andisheh,15000,other,,
2831,185,1,FALSE,TRUE,FALSE,Tenant,38500,other,,
2832,2,2,TRUE,TRUE,TRUE,Tajrish,190000,dist1,,
2833,192,1,TRUE,TRUE,FALSE,Tenant,46666.67,other,,
2834,240,2,TRUE,TRUE,TRUE,Gisha,183333.33,dist2,,
2835,14,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,110000,dist22,,
2836,199,2,TRUE,TRUE,FALSE,Andisheh,20000,other,,
2837,2,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,35333.33,dist22,,
2838,7,2,TRUE,TRUE,TRUE,Yousef Abad,186666.67,dist6,,
2839,27,3,TRUE,FALSE,FALSE,Mirdamad,216666.67,dist3,,
2840,176,1,TRUE,TRUE,FALSE,Jeyhoon,33166.67,dist10,,
2841,203,2,TRUE,TRUE,TRUE,Hakimiyeh,72333.33,dist4,,
2842,224,2,TRUE,TRUE,TRUE,Farmanieh,206666.67,dist1,,
2843,52,3,TRUE,TRUE,TRUE,Pardis,130000,other,,
2844,2,2,TRUE,TRUE,TRUE,Ostad Moein,105000,dist9,,
2845,13,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105000,dist22,,
2846,182,2,FALSE,FALSE,FALSE,Tenant,36666.67,other,,
2847,214,2,FALSE,FALSE,TRUE,Parand,11666.67,other,,
2848,235,2,TRUE,TRUE,TRUE,Sabalan,76666.67,dist7,,
2849,182,1,TRUE,TRUE,TRUE,Jeyhoon,50000,dist10,,
2850,175,1,FALSE,TRUE,FALSE,Karoon,26666.67,dist10,,
2851,149,3,TRUE,TRUE,TRUE,Farmanieh,1540000,dist1,,
2852,170,1,TRUE,TRUE,FALSE,Jeyhoon,34666.67,dist10,,
2853,221,2,TRUE,TRUE,TRUE,Gheitarieh,2.00E+05,dist1,,
2854,222,2,TRUE,TRUE,FALSE,Valiasr,60000,dist6,,
2855,19,3,TRUE,TRUE,TRUE,Ostad Moein,122666.67,dist9,,
2856,156,1,FALSE,TRUE,FALSE,Azarbaijan,31666.67,dist11,,
2857,223,2,TRUE,TRUE,TRUE,Parand,12000,other,,
2858,242,2,TRUE,TRUE,TRUE,Si Metri Ji,65000,dist12,,
2859,52,3,FALSE,TRUE,FALSE,Zafar,2.00E+05,dist3,,
2860,180,1,TRUE,TRUE,FALSE,Hor Square,28616.67,dist11,,
2861,239,2,TRUE,TRUE,TRUE,Shahran,108333.33,dist5,,
2862,196,1,TRUE,TRUE,TRUE,Ostad Moein,42666.67,dist9,,
2863,221,2,FALSE,FALSE,TRUE,Parand,13000,other,,
2864,35,3,TRUE,TRUE,TRUE,Ekhtiarieh,280000,dist3,,
2865,176,1,FALSE,FALSE,TRUE,Fallah,23666.67,dist17,,
2866,83,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,316666.67,dist5,,
2867,195,1,TRUE,TRUE,TRUE,Fallah,26866.67,dist17,,
2868,214,2,TRUE,FALSE,TRUE,Fallah,40000,dist17,,
2869,176,1,FALSE,FALSE,TRUE,Fallah,24666.67,dist17,,
2870,188,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33,dist9,,
2871,185,3,TRUE,TRUE,TRUE,Hashemi,55000,dist10,,
2872,176,1,TRUE,TRUE,TRUE,Ostad Moein,45000,dist9,,
2873,177,1,TRUE,TRUE,TRUE,Si Metri Ji,30000,dist12,,
2874,192,2,FALSE,TRUE,TRUE,East Pars,46000,dist8,,
2875,32,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,138333.33,dist22,,
2876,207,2,TRUE,FALSE,TRUE,Ray,60666.67,dist20,,
2877,15,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105666.67,dist22,,
2878,221,2,TRUE,TRUE,TRUE,Abazar,1.00E+05,dist5,,
2879,237,2,TRUE,TRUE,FALSE,Shahrake Quds,21666.67,dist2,,
2880,192,1,TRUE,TRUE,TRUE,Railway,29000,dist16,,
2881,187,2,TRUE,TRUE,TRUE,East Pars,51666.67,dist8,,
2882,199,2,TRUE,TRUE,TRUE,Central Janatabad,87333.33,dist5,,
2883,204,2,FALSE,TRUE,TRUE,Ostad Moein,44000,dist9,,
2884,6,2,TRUE,TRUE,TRUE,Si Metri Ji,61000,dist12,,
2885,225,2,TRUE,TRUE,TRUE,Central Janatabad,128333.33,dist5,,
2886,211,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,66666.67,dist5,,
2887,221,2,TRUE,TRUE,TRUE,Shahrake Qods,29333.33,dist2,,
2888,204,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67,dist9,,
2889,170,1,TRUE,TRUE,FALSE,Jeyhoon,35000,dist10,,
2890,7,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,90000,dist22,,
2891,26,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,132666.67,dist5,,
2892,109,3,TRUE,TRUE,TRUE,Niavaran,696666.67,dist1,,
2893,224,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,88000,dist5,,
2894,204,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67,dist9,,
2895,17,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,163333.33,dist5,,
2896,221,2,TRUE,TRUE,TRUE,Ostad Moein,75000,dist9,,
2897,201,1,FALSE,TRUE,FALSE,Andisheh,25000,other,,
2898,204,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,97666.67,dist5,,
2899,192,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,85000,dist5,,
2900,195,2,TRUE,TRUE,FALSE,Punak,75000,dist7,,
2901,188,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33,dist9,,
2902,229,2,TRUE,FALSE,TRUE,Parastar,83333.33,dist14,,
2903,191,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,65000,dist5,,
2904,185,1,TRUE,TRUE,TRUE,East Pars,48333.33,dist8,,
2905,3,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,175066.67,dist22,,
2906,195,2,TRUE,TRUE,FALSE,Shahran,70000,dist5,,
2907,15,2,TRUE,TRUE,TRUE,Pasdaran,282500,dist1,,
2908,218,2,TRUE,TRUE,TRUE,Keshavarz Boulevard,116666.67,dist6,,
2909,201,1,TRUE,TRUE,FALSE,Shahrake Quds,17333.33,dist2,,
2910,158,1,FALSE,TRUE,FALSE,Andisheh,10666.67,other,,
2911,232,2,TRUE,TRUE,FALSE,Yousef Abad,210000,dist6,,
2912,171,1,FALSE,FALSE,FALSE,Karoon,22666.67,dist10,,
2913,211,2,TRUE,TRUE,TRUE,Saadat Abad,133333.33,dist2,,
2914,7,2,TRUE,TRUE,TRUE,North Program Organization,163333.33,dist5,,
2915,57,3,TRUE,TRUE,TRUE,North Program Organization,170000,dist5,,
2916,14,3,TRUE,TRUE,TRUE,Abazar,143333.33,dist5,,
2917,199,1,TRUE,TRUE,TRUE,Hassan Abad,17000,dist11,,
2918,161,1,TRUE,TRUE,TRUE,East Pars,38166.67,dist8,,
2919,42,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,126666.67,dist22,,
2920,57,3,TRUE,TRUE,TRUE,North Program Organization,176666.67,dist5,,
2921,178,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33,dist5,,
2922,171,1,FALSE,TRUE,FALSE,Islamshahr,7266.67,other,,
2923,204,1,TRUE,TRUE,TRUE,Shahrake Gharb,166666.67,dist2,,
2924,226,2,FALSE,TRUE,FALSE,Islamshahr,14333.33,other,,
2925,71,3,TRUE,TRUE,TRUE,North Program Organization,266666.67,dist5,,
2926,178,1,FALSE,TRUE,FALSE,Islamshahr,8000,other,,
2927,185,1,FALSE,TRUE,FALSE,Islamshahr,11000,other,,
2928,214,2,TRUE,TRUE,TRUE,Saadat Abad,10500,dist2,,
2929,240,3,TRUE,FALSE,TRUE,Shahryar,38166.67,other,,
2930,190,1,FALSE,FALSE,FALSE,Parand,7833.33,other,,
2931,169,1,FALSE,TRUE,FALSE,Nawab,23333.33,dist10,,
2932,190,1,FALSE,FALSE,FALSE,Parand,8500,other,,
2933,5,2,TRUE,TRUE,TRUE,Feiz Garden,133333.33,dist5,,
2934,207,1,TRUE,TRUE,TRUE,Pasdaran,170000,dist1,,
2935,52,3,TRUE,TRUE,TRUE,Pasdaran,325000,dist1,,
2936,199,1,FALSE,TRUE,FALSE,Pakdasht,10666.67,other,,
2937,42,2,FALSE,TRUE,TRUE,Marzdaran,180000,dist2,,
2938,219,2,FALSE,TRUE,TRUE,Si Metri Ji,46666.67,dist12,,
2939,241,2,FALSE,FALSE,TRUE,Jeyhoon,76666.67,dist10,,
2940,232,2,TRUE,TRUE,TRUE,Marzdaran,207666.67,dist2,,
2941,76,3,TRUE,TRUE,TRUE,Waterfall,286666.67,dist22,,
2942,232,2,TRUE,TRUE,TRUE,Marzdaran,216666.67,dist2,,
2943,190,1,TRUE,TRUE,FALSE,Chidz,1.00E+05,dist1,,
2944,2,2,TRUE,TRUE,TRUE,Mahallati,176666.67,dist1,,
2945,37,2,FALSE,FALSE,FALSE,Seyed Khandan,126666.67,dist7,,
2946,83,3,TRUE,TRUE,TRUE,Ekhtiarieh,540000,dist3,,
